incident_id,date,location,casualties
22467,1940-04-24,Liverpool,6
22468,1939-09-04,Birmingham,7
22469,1940-02-03,London,8
22470,1940-03-17,London,7
22471,1940-02-04,Liverpool,8
22472,1939-09-23,London,4
22473,1940-01-25,Coventry,9
22474,1939-09-30,Liverpool,11
22475,1940-02-27,Coventry,12
22476,1940-01-22,Coventry,9
22477,1939-12-30,Coventry,12
22478,1939-09-29,Manchester,9
22479,1939-10-17,Coventry,11
22480,1940-03-01,Birmingham,12
22481,1940-04-07,Birmingham,12
22482,1939-11-26,Manchester,8
22483,1940-04-02,Birmingham,6
22484,1939-12-31,Birmingham,9
22485,1939-12-24,London,15
22486,1939-11-17,Liverpool,16
22487,1939-12-24,London,10
22488,1940-02-03,Birmingham,3
22489,1940-03-01,Manchester,11
22490,1940-03-19,Birmingham,11
22491,1940-03-02,Coventry,6
22492,1939-10-24,London,10
22493,1940-04-04,Liverpool,8
22494,1939-09-07,Liverpool,5
22495,1939-12-26,Coventry,13
22496,1940-05-10,Coventry,13
22497,1939-10-09,London,5
22498,1939-12-17,Coventry,4
22499,1939-12-21,Manchester,8
22500,1940-01-10,Coventry,11
22501,1940-04-17,Manchester,11
22502,1940-03-08,Birmingham,12
22503,1939-12-01,London,3
22504,1939-09-20,Liverpool,6
22505,1939-11-23,Liverpool,13
22506,1939-09-23,Birmingham,16
22507,1939-11-24,Manchester,7
22508,1939-12-06,Birmingham,10
22509,1939-11-18,Liverpool,5
22510,1940-02-05,Birmingham,12
22511,1940-04-23,Birmingham,15
22512,1939-12-29,Coventry,8
22513,1939-09-16,Manchester,10
22514,1940-01-21,Liverpool,16
22515,1940-02-29,Birmingham,11
22516,1940-05-08,Birmingham,7
22517,1939-12-19,Liverpool,10
22518,1940-01-02,Liverpool,11
22519,1939-09-12,Birmingham,9
22520,1939-11-27,Coventry,12
22521,1939-11-07,Manchester,8
22522,1939-10-13,Liverpool,10
22523,1939-11-03,Manchester,6
22524,1939-11-02,Liverpool,10
22525,1939-12-18,Birmingham,7
22526,1939-12-17,Manchester,10
22527,1940-02-03,Manchester,12
22528,1940-03-05,Coventry,8
22529,1939-12-09,Manchester,5
22530,1939-11-09,Coventry,10
22531,1939-10-04,Coventry,8
22532,1940-01-30,Liverpool,9
22533,1940-02-23,Manchester,3
22534,1939-12-09,Coventry,8
22535,1940-03-24,Birmingham,11
22536,1939-11-05,Coventry,9
22537,1940-04-19,Birmingham,6
22538,1939-10-29,Coventry,17
22539,1940-03-11,Birmingham,6
22540,1940-05-05,Manchester,6
22541,1939-09-29,London,13
22542,1940-01-03,London,14
22543,1939-09-06,London,8
22544,1939-11-27,Manchester,11
22545,1940-03-23,Coventry,7
22546,1940-03-02,Birmingham,11
22547,1939-11-05,Manchester,15
22548,1939-11-27,Coventry,6
22549,1940-03-27,London,7
22550,1939-10-02,Liverpool,7
22551,1940-05-08,Coventry,11
22552,1940-03-17,London,10
22553,1939-11-30,London,13
22554,1939-12-14,Coventry,10
22555,1940-03-23,Birmingham,11
22556,1939-10-18,London,4
22557,1939-11-05,Birmingham,10
22558,1940-04-27,Liverpool,7
22559,1940-02-23,Manchester,6
22560,1940-03-08,Birmingham,8
22561,1940-02-23,London,11
22562,1939-10-23,London,8
22563,1939-11-01,Liverpool,7
22564,1940-03-23,Coventry,14
22565,1939-11-27,Liverpool,8
22566,1940-02-23,Manchester,15
22567,1940-03-15,Birmingham,13
22568,1939-11-26,Manchester,11
22569,1939-09-16,Birmingham,11
22570,1940-01-17,Manchester,9
22571,1940-04-23,London,10
22572,1940-02-19,Manchester,6
22573,1939-09-06,Coventry,6
22574,1940-01-11,Birmingham,11
22575,1939-11-28,Liverpool,5
22576,1939-12-06,Coventry,12
22577,1939-10-19,London,8
22578,1939-09-14,Birmingham,9
22579,1940-02-14,Coventry,5
22580,1940-03-27,Liverpool,5
22581,1939-12-28,London,3
22582,1940-04-11,London,13
22583,1940-05-03,Coventry,11
22584,1940-03-23,Birmingham,8
22585,1939-11-16,Birmingham,10
22586,1940-02-05,Birmingham,13
22587,1940-01-04,Coventry,9
22588,1939-11-09,Manchester,2
22589,1940-01-14,London,6
22590,1939-12-30,Liverpool,4
22591,1940-03-28,Manchester,5
22592,1940-02-23,Manchester,10
22593,1940-05-06,Coventry,5
22594,1940-02-15,Manchester,12
22595,1940-04-25,London,5
22596,1940-05-04,London,9
22597,1940-01-24,Manchester,3
22598,1940-01-23,London,12
22599,1940-02-03,Coventry,6
22600,1939-09-11,Coventry,8
22601,1940-03-28,Coventry,8
22602,1940-03-27,Coventry,9
22603,1940-03-12,London,6
22604,1939-09-06,Coventry,10
22605,1940-01-10,Liverpool,10
22606,1939-12-12,London,14
22607,1940-02-13,Birmingham,12
22608,1940-02-12,Liverpool,13
22609,1939-12-26,Coventry,9
22610,1939-09-03,Manchester,7
22611,1939-12-11,Liverpool,5
22612,1940-02-18,Birmingham,13
22613,1939-11-01,Liverpool,8
22614,1940-04-16,Liverpool,12
22615,1940-03-08,Coventry,6
22616,1940-02-09,London,13
22617,1939-12-14,London,12
22618,1939-11-05,Liverpool,6
22619,1940-04-07,London,7
22620,1940-02-27,Liverpool,13
22621,1940-01-13,Birmingham,6
22622,1940-01-31,Birmingham,9
22623,1939-11-23,Liverpool,7
22624,1939-11-16,Coventry,10
22625,1939-10-15,London,11
22626,1939-10-25,Liverpool,7
22627,1940-02-20,Coventry,7
22628,1939-09-04,Manchester,8
22629,1939-10-11,Manchester,13
22630,1940-03-08,Liverpool,7
22631,1939-10-31,London,9
22632,1940-04-07,Coventry,8
22633,1939-10-11,Liverpool,2
22634,1940-04-22,Birmingham,8
22635,1940-03-24,Birmingham,12
22636,1939-10-04,Liverpool,5
22637,1939-11-28,London,5
22638,1940-05-07,Manchester,11
22639,1939-09-21,Liverpool,12
22640,1940-01-20,Coventry,8
22641,1939-10-18,Liverpool,10
22642,1940-03-09,Coventry,9
22643,1940-01-24,Coventry,8
22644,1940-04-15,London,8
22645,1940-04-23,Manchester,14
22646,1939-11-23,London,15
22647,1940-03-25,London,7
22648,1940-01-04,London,13
22649,1939-11-07,Liverpool,5
22650,1939-10-04,Manchester,8
22651,1939-12-14,Liverpool,9
22652,1940-05-08,Manchester,14
22653,1940-03-13,Manchester,6
22654,1939-12-31,Birmingham,6
22655,1939-12-13,Coventry,13
22656,1940-03-22,Liverpool,9
22657,1939-12-05,Liverpool,8
22658,1940-04-13,Coventry,7
22659,1940-01-25,London,8
22660,1940-01-24,Coventry,5
22661,1940-04-06,Manchester,8
22662,1940-02-02,London,8
22663,1940-02-24,Manchester,6
22664,1939-11-11,Birmingham,10
22665,1939-09-25,London,8
22666,1939-12-14,Liverpool,7
22667,1939-09-11,London,2
22668,1939-10-20,Liverpool,5
22669,1939-10-15,Liverpool,8
22670,1939-10-15,Birmingham,14
22671,1939-09-02,London,6
22672,1940-02-29,London,12
22673,1939-09-13,Liverpool,12
22674,1940-02-01,Coventry,5
22675,1939-12-16,Liverpool,13
22676,1940-01-12,Birmingham,10
22677,1940-02-07,Coventry,5
22678,1939-12-22,Birmingham,8
22679,1940-04-27,Coventry,10
22680,1940-01-21,Liverpool,8
22681,1940-02-16,Birmingham,17
22682,1940-05-05,Liverpool,10
22683,1940-04-09,Birmingham,6
22684,1939-10-19,Manchester,3
22685,1939-12-19,London,10
22686,1940-04-07,Liverpool,14
22687,1939-12-11,London,8
22688,1940-01-26,Coventry,6
22689,1939-10-16,Manchester,8
22690,1939-10-19,Coventry,8
22691,1939-12-10,Birmingham,8
22692,1940-05-07,Coventry,10
22693,1939-09-26,Liverpool,7
22694,1939-11-22,London,5
22695,1940-02-02,Coventry,11
22696,1939-11-07,Birmingham,6
22697,1939-09-13,Coventry,11
22698,1940-01-07,Manchester,9
22699,1940-03-15,London,5
22700,1940-03-21,Manchester,8
22701,1940-02-09,Birmingham,7
22702,1939-09-28,London,5
22703,1940-02-21,Manchester,14
22704,1940-01-05,Coventry,4
22705,1940-03-12,Liverpool,9
22706,1939-09-11,Coventry,9
22707,1939-09-21,Manchester,12
22708,1940-03-14,London,8
22709,1939-11-30,Coventry,12
22710,1940-04-02,Coventry,11
22711,1940-01-13,Liverpool,10
22712,1940-01-13,Coventry,10
22713,1940-01-29,Birmingham,7
22714,1939-12-20,Liverpool,10
22715,1939-12-28,Manchester,8
22716,1939-10-04,Coventry,7
22717,1940-01-19,Coventry,7
22718,1939-12-17,Birmingham,7
22719,1939-10-06,Birmingham,8
22720,1940-02-07,Birmingham,6
22721,1940-01-08,Birmingham,9
22722,1939-09-23,London,15
22723,1939-11-21,Liverpool,14
22724,1939-12-07,Liverpool,4
22725,1939-12-05,Manchester,7
22726,1940-01-16,Coventry,12
22727,1939-09-21,Liverpool,7
22728,1940-01-12,Coventry,11
22729,1940-01-21,Liverpool,6
22730,1940-02-01,Liverpool,7
22731,1940-01-21,Manchester,10
22732,1939-11-21,Coventry,7
22733,1940-02-24,Liverpool,8
22734,1939-09-24,Liverpool,9
22735,1940-05-04,Coventry,12
22736,1939-09-03,Coventry,13
22737,1940-05-02,Birmingham,12
22738,1939-09-16,Birmingham,8
22739,1939-11-21,London,4
22740,1940-05-07,Coventry,7
22741,1940-03-18,Coventry,10
22742,1939-09-06,London,11
22743,1940-01-30,Manchester,12
22744,1940-03-19,Birmingham,7
22745,1939-09-19,Manchester,14
22746,1940-01-19,London,10
22747,1940-01-09,Birmingham,6
22748,1939-10-04,Birmingham,9
22749,1940-03-31,Coventry,8
22750,1939-11-04,Manchester,6
22751,1940-02-16,Liverpool,6
22752,1940-04-28,London,7
22753,1940-02-26,Birmingham,6
22754,1939-10-25,London,9
22755,1939-10-20,Coventry,11
22756,1940-04-26,Liverpool,6
22757,1939-12-31,Liverpool,8
22758,1940-03-17,Coventry,2
22759,1939-09-22,Liverpool,9
22760,1939-10-13,London,11
22761,1940-04-12,Birmingham,6
22762,1939-11-30,London,10
22763,1939-11-25,Coventry,10
22764,1939-10-18,Manchester,11
22765,1940-05-09,Manchester,13
22766,1939-11-22,Coventry,10
22767,1939-09-09,Liverpool,5
22768,1940-01-04,Manchester,5
22769,1939-10-12,London,10
22770,1940-05-09,Coventry,9
22771,1940-03-24,Manchester,5
22772,1939-11-22,Coventry,10
22773,1939-10-17,Coventry,9
22774,1940-04-28,Coventry,6
22775,1939-10-06,Manchester,7
22776,1939-09-10,Liverpool,12
22777,1940-04-14,Liverpool,4
22778,1939-09-14,Coventry,8
22779,1940-03-22,Manchester,10
22780,1940-01-29,Birmingham,11
22781,1940-04-21,Liverpool,4
22782,1939-12-27,Coventry,11
22783,1940-02-28,Birmingham,8
22784,1940-03-22,Coventry,12
22785,1939-12-30,Birmingham,10
22786,1940-01-29,Coventry,9
22787,1939-09-27,Manchester,5
22788,1940-02-25,London,8
22789,1940-01-04,Liverpool,11
22790,1939-10-03,Liverpool,8
22791,1940-02-26,Birmingham,8
22792,1940-03-21,Coventry,7
22793,1939-11-08,Liverpool,8
22794,1940-04-30,London,7
22795,1940-04-30,Birmingham,9
22796,1940-03-12,Birmingham,10
22797,1939-12-26,London,10
22798,1939-10-15,Liverpool,8
22799,1940-03-03,Liverpool,6
22800,1940-02-20,London,6
22801,1940-04-27,Liverpool,11
22802,1940-03-12,Manchester,4
22803,1940-01-18,Liverpool,8
22804,1939-09-07,Birmingham,4
22805,1939-09-29,Coventry,7
22806,1939-12-08,Liverpool,8
22807,1939-10-04,Manchester,10
22808,1939-11-29,Manchester,9
22809,1939-10-19,Manchester,12
22810,1939-12-20,London,10
22811,1939-11-26,Birmingham,7
22812,1940-03-17,Manchester,8
22813,1940-04-04,Coventry,6
22814,1940-02-02,Manchester,10
22815,1939-12-13,Coventry,8
22816,1939-12-03,Liverpool,4
22817,1940-01-21,Manchester,10
22818,1940-03-11,London,6
22819,1939-10-29,Coventry,8
22820,1940-05-08,Liverpool,6
22821,1940-04-16,Manchester,12
22822,1940-03-05,London,5
22823,1940-02-02,London,12
22824,1940-03-31,Liverpool,9
22825,1940-03-20,Liverpool,9
22826,1940-01-26,Birmingham,9
22827,1940-04-13,Birmingham,14
22828,1940-04-30,Coventry,7
22829,1940-01-25,London,8
22830,1940-04-19,Manchester,10
22831,1940-02-28,London,13
22832,1940-03-25,Manchester,5
22833,1940-02-07,Birmingham,11
22834,1940-04-26,Birmingham,5
22835,1939-09-30,Manchester,10
22836,1940-04-25,Coventry,5
22837,1939-12-10,Manchester,8
22838,1940-02-22,Birmingham,12
22839,1939-11-05,Liverpool,11
22840,1939-11-04,London,17
22841,1939-11-09,Liverpool,7
22842,1940-03-30,Coventry,9
22843,1940-04-28,Liverpool,6
22844,1939-10-30,Liverpool,4
22845,1940-04-30,London,14
22846,1940-04-11,Birmingham,13
22847,1939-11-29,Liverpool,6
22848,1939-11-11,London,3
22849,1939-11-04,Liverpool,12
22850,1940-03-17,London,8
22851,1939-11-03,Birmingham,5
22852,1939-11-21,Birmingham,8
22853,1939-11-28,Manchester,11
22854,1940-04-07,Manchester,6
22855,1939-11-01,Coventry,15
22856,1940-03-28,Coventry,7
22857,1939-09-15,Coventry,12
22858,1940-03-31,Birmingham,7
22859,1939-09-23,Birmingham,5
22860,1940-02-14,London,9
22861,1940-01-31,Manchester,9
22862,1939-12-05,Liverpool,7
22863,1940-02-23,London,9
22864,1939-11-04,Coventry,7
22865,1940-03-04,Manchester,10
22866,1940-01-27,London,8
22867,1940-04-28,Manchester,16
22868,1940-01-21,Coventry,7
22869,1939-10-22,Liverpool,15
22870,1940-01-03,Liverpool,20
22871,1939-12-03,London,6
22872,1939-10-29,Liverpool,14
22873,1939-09-03,Manchester,10
22874,1939-10-06,Liverpool,12
22875,1940-01-29,Liverpool,7
22876,1939-12-05,Liverpool,4
22877,1940-02-13,Manchester,8
22878,1939-09-08,London,5
22879,1940-03-25,London,10
22880,1939-09-08,Birmingham,7
22881,1939-09-29,Birmingham,7
22882,1939-12-29,Manchester,9
22883,1939-09-29,Coventry,8
22884,1939-09-29,Manchester,11
22885,1939-10-26,Birmingham,10
22886,1939-11-03,Coventry,15
22887,1940-04-22,Manchester,14
22888,1939-09-23,Liverpool,6
22889,1939-09-02,London,6
22890,1939-12-16,London,6
22891,1940-02-22,London,7
22892,1939-11-25,Liverpool,7
22893,1940-05-07,Birmingham,4
22894,1940-02-08,Manchester,7
22895,1939-11-01,Birmingham,8
22896,1940-01-20,Liverpool,10
22897,1940-04-29,Coventry,6
22898,1939-10-20,Birmingham,12
22899,1939-09-17,Manchester,7
22900,1939-09-22,London,6
22901,1940-03-11,Liverpool,6
22902,1939-11-29,Birmingham,11
22903,1940-02-10,London,8
22904,1939-09-16,Birmingham,8
22905,1939-09-26,London,9
22906,1939-11-19,Liverpool,8
22907,1939-11-23,Manchester,9
22908,1939-10-30,London,3
22909,1939-11-19,London,12
22910,1939-09-08,Coventry,7
22911,1940-04-14,Liverpool,12
22912,1940-02-29,Coventry,14
22913,1939-11-15,Birmingham,8
22914,1940-01-10,Liverpool,7
22915,1940-02-01,London,11
22916,1939-12-23,Coventry,8
22917,1939-09-01,Birmingham,6
22918,1939-09-03,Coventry,7
22919,1939-10-18,London,8
22920,1939-09-05,Manchester,19
22921,1939-09-24,Manchester,9
22922,1939-10-19,Birmingham,6
22923,1939-12-26,Birmingham,10
22924,1939-09-07,Liverpool,5
22925,1940-01-18,Liverpool,5
22926,1940-04-05,Liverpool,6
22927,1939-09-29,Liverpool,7
22928,1940-02-03,Manchester,9
22929,1940-04-21,London,12
22930,1939-12-07,Manchester,7
22931,1939-11-10,Coventry,5
22932,1939-12-16,Birmingham,7
22933,1940-04-26,Coventry,9
22934,1940-03-03,London,1
22935,1939-12-31,Manchester,10
22936,1940-01-14,Coventry,13
22937,1940-01-02,Manchester,12
22938,1939-10-16,Manchester,8
22939,1939-10-12,Liverpool,10
22940,1939-11-17,London,11
22941,1940-02-26,Birmingham,11
22942,1939-12-01,London,5
22943,1940-05-05,Manchester,9
22944,1939-11-20,London,9
22945,1940-01-09,London,4
22946,1939-11-24,Birmingham,9
22947,1939-10-04,Manchester,7
22948,1940-02-20,Coventry,11
22949,1940-02-10,Manchester,7
22950,1940-04-28,Manchester,12
22951,1940-04-02,Liverpool,4
22952,1939-10-26,Liverpool,9
22953,1940-05-02,Liverpool,6
22954,1940-01-26,Manchester,9
22955,1940-03-07,Manchester,17
22956,1940-01-29,London,9
22957,1940-01-07,Birmingham,7
22958,1940-04-16,Coventry,8
22959,1940-02-28,Birmingham,5
22960,1939-09-23,Manchester,8
22961,1939-10-05,London,6
22962,1940-04-09,Birmingham,10
22963,1940-04-23,London,8
22964,1939-12-30,Birmingham,9
22965,1939-09-07,London,11
22966,1939-12-28,Birmingham,11
22967,1939-12-03,Birmingham,8
22968,1939-10-16,London,10
22969,1940-01-30,Liverpool,7
22970,1939-09-19,Liverpool,10
22971,1939-10-08,Liverpool,8
22972,1940-01-21,Manchester,7
22973,1940-04-20,Birmingham,12
22974,1940-04-04,London,9
22975,1940-03-24,Birmingham,9
22976,1939-11-16,London,7
22977,1939-10-16,London,8
22978,1939-11-12,Coventry,12
22979,1939-11-11,London,1
22980,1939-12-25,Liverpool,8
22981,1939-11-29,Coventry,4
22982,1939-10-24,Manchester,5
22983,1940-05-10,Birmingham,12
22984,1940-02-05,London,7
22985,1939-12-18,Coventry,8
22986,1939-11-18,Coventry,8
22987,1940-03-30,Birmingham,13
22988,1940-03-18,Birmingham,9
22989,1940-04-24,Manchester,7
22990,1939-12-27,Liverpool,11
22991,1939-09-09,Liverpool,6
22992,1939-12-28,Liverpool,7
22993,1939-09-25,Liverpool,5
22994,1940-02-01,Coventry,7
22995,1940-03-07,Liverpool,9
22996,1940-04-09,London,10
22997,1939-10-25,Manchester,9
22998,1939-10-03,Birmingham,12
22999,1940-03-23,Liverpool,9
23000,1939-11-28,Birmingham,10
23001,1939-10-14,Liverpool,13
23002,1939-11-08,Liverpool,9
23003,1939-09-11,Birmingham,11
23004,1939-10-03,Birmingham,9
23005,1940-02-20,Birmingham,8
23006,1939-12-07,Coventry,9
23007,1940-04-04,London,13
23008,1940-03-02,Liverpool,7
23009,1940-01-20,London,11
23010,1940-03-12,Coventry,12
23011,1939-09-06,London,10
23012,1940-01-18,Manchester,11
23013,1940-01-10,Birmingham,5
23014,1940-03-27,Manchester,9
23015,1939-10-22,Birmingham,13
23016,1940-04-21,Birmingham,7
23017,1939-12-10,London,13
23018,1940-04-20,Liverpool,11
23019,1939-12-15,Liverpool,10
23020,1939-10-13,Coventry,7
23021,1939-10-17,Manchester,7
23022,1940-01-01,London,12
23023,1939-11-19,Birmingham,4
23024,1940-01-06,London,9
23025,1939-10-11,London,5
23026,1940-02-06,Coventry,13
23027,1939-09-11,Liverpool,12
23028,1940-04-28,Birmingham,13
23029,1940-03-10,Birmingham,7
23030,1940-03-28,Coventry,2
23031,1940-01-16,Birmingham,4
23032,1939-09-01,Liverpool,10
23033,1940-01-28,Manchester,9
23034,1940-01-08,Manchester,9
23035,1940-03-03,Manchester,6
23036,1939-11-22,Liverpool,7
23037,1940-04-28,London,7
23038,1939-11-02,Birmingham,10
23039,1939-12-01,Coventry,13
23040,1940-03-17,Manchester,7
23041,1939-09-12,Manchester,10
23042,1940-02-06,Manchester,10
23043,1940-03-19,Coventry,7
23044,1940-01-04,Manchester,6
23045,1940-04-05,Manchester,7
23046,1940-04-15,Liverpool,10
23047,1940-03-17,Birmingham,7
23048,1939-12-18,Birmingham,6
23049,1939-12-15,Coventry,9
23050,1939-11-14,Liverpool,9
23051,1940-04-01,Coventry,13
23052,1939-09-18,London,11
23053,1939-09-05,Manchester,4
23054,1940-04-25,London,8
23055,1940-03-15,Manchester,7
23056,1939-09-05,Coventry,11
23057,1940-04-10,Coventry,7
23058,1939-11-11,Coventry,9
23059,1940-05-10,Birmingham,12
23060,1940-02-26,Birmingham,7
23061,1940-04-24,Liverpool,11
23062,1940-04-25,London,8
23063,1940-03-06,Coventry,5
23064,1939-10-29,Liverpool,10
23065,1940-02-04,London,7
23066,1940-02-08,Manchester,3
23067,1940-02-11,London,9
23068,1940-04-18,Birmingham,6
23069,1939-10-09,Coventry,9
23070,1940-03-23,Liverpool,7
23071,1940-03-24,Manchester,8
23072,1939-09-15,London,6
23073,1940-03-11,Coventry,7
23074,1939-10-12,London,12
23075,1940-03-24,London,10
23076,1939-09-22,Birmingham,7
23077,1939-09-06,Manchester,12
23078,1939-12-01,Coventry,10
23079,1940-02-17,London,12
23080,1939-12-30,Birmingham,8
23081,1939-10-19,London,9
23082,1940-02-14,Coventry,14
23083,1939-10-16,Coventry,7
23084,1939-12-20,Liverpool,11
23085,1940-01-03,London,11
23086,1939-10-14,Birmingham,11
23087,1939-10-19,Liverpool,10
23088,1939-09-12,London,8
23089,1939-10-18,London,10
23090,1939-10-09,London,6
23091,1939-12-13,Coventry,6
23092,1939-12-15,Coventry,9
23093,1939-10-29,Coventry,7
23094,1940-05-09,London,5
23095,1940-02-07,Liverpool,9
23096,1940-01-11,Manchester,10
23097,1940-01-01,Liverpool,8
23098,1940-01-04,Liverpool,10
23099,1940-01-01,Birmingham,15
23100,1940-04-04,Birmingham,7
23101,1939-09-04,Coventry,5
23102,1939-09-17,Liverpool,9
23103,1940-04-19,London,11
23104,1939-11-18,Coventry,9
23105,1940-03-31,Manchester,9
23106,1940-01-01,London,9
23107,1940-02-18,Birmingham,9
23108,1940-01-15,Liverpool,4
23109,1940-02-19,London,10
23110,1940-01-24,Coventry,12
23111,1940-02-19,Coventry,9
23112,1940-02-28,Manchester,10
23113,1940-03-06,London,5
23114,1940-04-03,Liverpool,5
23115,1940-02-13,Birmingham,9
23116,1939-09-25,Birmingham,6
23117,1939-09-18,Birmingham,14
23118,1940-03-16,Manchester,9
23119,1939-12-27,Birmingham,14
23120,1940-01-31,Birmingham,4
23121,1939-09-04,Manchester,10
23122,1939-11-27,Coventry,12
23123,1939-11-18,Liverpool,9
23124,1939-10-04,London,5
23125,1940-02-03,London,6
23126,1939-12-13,London,7
23127,1939-10-14,Coventry,6
23128,1940-04-09,Coventry,10
23129,1940-03-04,London,13
23130,1940-02-15,London,6
23131,1940-02-24,Liverpool,7
23132,1940-01-16,London,11
23133,1939-09-26,London,11
23134,1940-02-15,London,10
23135,1939-12-08,Liverpool,7
23136,1940-05-05,Liverpool,8
23137,1939-11-20,London,8
23138,1939-10-19,Coventry,10
23139,1939-10-08,Manchester,16
23140,1940-02-11,Liverpool,12
23141,1940-01-27,Manchester,6
23142,1940-04-18,Coventry,4
23143,1940-02-10,Coventry,8
23144,1939-12-04,Birmingham,17
23145,1939-12-26,London,10
23146,1939-12-31,Liverpool,7
23147,1940-02-06,Birmingham,10
23148,1940-02-27,Coventry,5
23149,1940-02-20,Birmingham,4
23150,1939-11-22,Birmingham,9
23151,1940-03-09,Coventry,8
23152,1939-09-28,London,12
23153,1940-02-02,Manchester,13
23154,1939-10-08,London,7
23155,1939-10-28,London,8
23156,1940-02-17,Birmingham,7
23157,1939-11-15,Birmingham,10
23158,1939-11-02,London,5
23159,1939-09-03,Manchester,5
23160,1940-04-07,Liverpool,13
23161,1939-09-13,Manchester,10
23162,1939-11-08,Manchester,11
23163,1940-02-27,Coventry,9
23164,1939-12-17,Manchester,5
23165,1939-11-25,Coventry,13
23166,1940-04-16,Manchester,4
23167,1940-02-07,Birmingham,8
23168,1940-03-02,Coventry,14
23169,1940-02-11,London,13
23170,1940-02-04,Birmingham,9
23171,1940-04-16,Coventry,3
23172,1939-11-14,Manchester,5
23173,1939-10-04,Coventry,15
23174,1939-11-15,Coventry,7
23175,1940-05-09,London,9
23176,1939-12-20,Birmingham,10
23177,1939-10-02,Liverpool,12
23178,1939-09-06,Birmingham,9
23179,1940-03-09,Birmingham,12
23180,1940-01-15,Birmingham,11
23181,1939-11-11,Coventry,6
23182,1939-12-27,London,7
23183,1940-04-12,Coventry,6
23184,1939-12-30,London,8
23185,1940-03-10,Liverpool,5
23186,1940-01-08,Birmingham,11
23187,1939-09-24,Coventry,10
23188,1939-10-21,Manchester,11
23189,1939-10-16,Liverpool,8
23190,1939-12-08,London,11
23191,1940-05-08,Coventry,11
23192,1940-02-06,Liverpool,6
23193,1940-04-17,Manchester,7
23194,1939-10-24,Manchester,9
23195,1939-09-08,Manchester,4
23196,1939-09-01,Liverpool,5
23197,1940-01-10,Birmingham,5
23198,1939-10-24,Manchester,7
23199,1939-12-26,Coventry,7
23200,1939-11-02,Birmingham,7
23201,1940-02-18,Liverpool,5
23202,1940-05-06,London,13
23203,1939-11-11,Coventry,5
23204,1940-04-01,Liverpool,11
23205,1939-10-01,Birmingham,6
23206,1940-02-01,Liverpool,7
23207,1939-11-07,Birmingham,6
23208,1939-12-19,Liverpool,7
23209,1939-09-12,Coventry,7
23210,1939-09-27,Birmingham,7
23211,1939-12-10,London,5
23212,1940-01-28,Birmingham,8
23213,1939-10-22,Manchester,10
23214,1940-03-15,Coventry,6
23215,1939-12-16,Birmingham,6
23216,1939-11-09,Manchester,17
23217,1939-12-27,London,14
23218,1939-09-03,Coventry,11
23219,1940-02-24,London,13
23220,1940-05-03,Coventry,5
23221,1939-12-14,London,6
23222,1939-09-28,Manchester,10
23223,1940-03-05,London,3
23224,1939-11-20,Manchester,9
23225,1939-10-02,Liverpool,5
23226,1940-04-06,London,11
23227,1939-12-04,Liverpool,9
23228,1939-09-06,Birmingham,8
23229,1940-03-09,London,5
23230,1939-11-11,Manchester,9
23231,1939-11-03,Coventry,6
23232,1939-10-05,Birmingham,8
23233,1939-11-16,Coventry,8
23234,1939-09-13,Liverpool,9
23235,1940-03-22,Manchester,9
23236,1939-11-10,Coventry,11
23237,1939-11-04,Manchester,7
23238,1939-12-09,Manchester,5
23239,1939-12-27,Liverpool,12
23240,1939-09-25,Manchester,12
23241,1939-12-05,Manchester,13
23242,1940-03-19,Coventry,11
23243,1939-10-16,London,9
23244,1939-12-03,Manchester,7
23245,1939-12-14,Manchester,8
23246,1940-04-12,Manchester,9
23247,1939-10-28,Birmingham,9
23248,1940-02-28,Liverpool,8
23249,1939-09-26,Manchester,10
23250,1940-03-12,Manchester,12
23251,1939-09-09,Manchester,10
23252,1940-05-05,London,8
23253,1940-01-04,Liverpool,4
23254,1939-10-08,Liverpool,10
23255,1939-11-07,Manchester,9
23256,1940-03-04,Liverpool,5
23257,1940-05-05,Manchester,7
23258,1940-03-13,London,7
23259,1939-09-29,Liverpool,7
23260,1940-02-29,Liverpool,8
23261,1939-11-08,London,6
23262,1940-02-28,Birmingham,9
23263,1940-02-26,Liverpool,8
23264,1939-12-01,Liverpool,9
23265,1940-01-04,Coventry,14
23266,1939-09-30,London,10
23267,1940-04-22,Coventry,5
23268,1940-05-06,Liverpool,10
23269,1940-03-20,Manchester,13
23270,1940-03-16,Coventry,7
23271,1940-01-31,Manchester,7
23272,1939-09-04,London,6
23273,1940-01-02,Liverpool,5
23274,1939-12-29,Liverpool,5
23275,1939-10-07,Birmingham,6
23276,1940-03-12,Coventry,9
23277,1939-09-29,Coventry,9
23278,1940-04-08,London,10
23279,1939-12-01,Manchester,6
23280,1939-10-16,Liverpool,11
23281,1940-01-18,Coventry,8
23282,1940-04-08,London,9
23283,1940-03-18,London,13
23284,1940-03-23,Coventry,5
23285,1939-12-05,Liverpool,8
23286,1939-12-22,Coventry,6
23287,1940-01-16,London,6
23288,1940-03-22,Liverpool,11
23289,1939-10-10,London,5
23290,1940-03-11,Coventry,7
23291,1939-12-30,Coventry,5
23292,1940-04-29,Birmingham,13
23293,1939-10-08,Coventry,8
23294,1939-09-29,Liverpool,6
23295,1940-04-15,Liverpool,9
23296,1939-11-17,London,14
23297,1939-11-28,Coventry,11
23298,1940-04-22,Liverpool,8
23299,1940-05-03,Coventry,13
